ProductId,ItemCode,ItemDescription,FamilyName,GroupHeader,MainGroup,SubGroup1,SubGroup2,SubGroup3,SubGroup4,SubGroup5,SubGroup6,SubGroup7,SubGroup8,ProductFamily,ItemPurchaseType,Price in USD - P.Y,Price in USD - C.Y,Price in INR - P.Y,Price in INR - C.Y,AnnexureId,UnitofMeasures,EDApplicable,VATApplicable,PackageType,VariantCode,VariantDescription,BelongsTo,,,,
2171,BRSC350006-,Base Cabinet, Rear Scribe, 35H x 00D x 06L,Rear Scribe-Base Cabinet-Kewaunee-BRSC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Rear Scribes,Standing Height,,,,Import,BRSC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2172,BRSC350007-,Base Cabinet, Rear Scribe, 35H x 00D x 07L,Rear Scribe-Base Cabinet-Kewaunee-BRSC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Rear Scribes,Standing Height,,,,Import,BRSC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2173,BRSC350008-,Base Cabinet, Rear Scribe, 35H x 00D x 08L,Rear Scribe-Base Cabinet-Kewaunee-BRSC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Rear Scribes,Standing Height,,,,Import,BRSC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2174,BRSC350009-,Base Cabinet, Rear Scribe, 35H x 00D x 09L,Rear Scribe-Base Cabinet-Kewaunee-BRSC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Rear Scribes,Standing Height,,,,Import,BRSC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2175,BRSC350010-,Base Cabinet, Rear Scribe, 35H x 00D x 10L,Rear Scribe-Base Cabinet-Kewaunee-BRSC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Rear Scribes,Standing Height,,,,Import,BRSC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2176,BRSC350011-,Base Cabinet, Rear Scribe, 35H x 00D x 11L,Rear Scribe-Base Cabinet-Kewaunee-BRSC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Rear Scribes,Standing Height,,,,Import,BRSC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2177,BRSC350012-,Base Cabinet, Rear Scribe, 35H x 00D x 12L,Rear Scribe-Base Cabinet-Kewaunee-BRSC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Rear Scribes,Standing Height,,,,Import,BRSC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2178,BRSC350013-,Base Cabinet, Rear Scribe, 35H x 00D x 13L,Rear Scribe-Base Cabinet-Kewaunee-BRSC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Rear Scribes,Standing Height,,,,Import,BRSC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2179,BRSC350014-,Base Cabinet, Rear Scribe, 35H x 00D x 14L,Rear Scribe-Base Cabinet-Kewaunee-BRSC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Rear Scribes,Standing Height,,,,Import,BRSC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2180,BRSC350015-,Base Cabinet, Rear Scribe, 35H x 00D x 15L,Rear Scribe-Base Cabinet-Kewaunee-BRSC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Rear Scribes,Standing Height,,,,Import,BRSC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2181,BRSC350016-,Base Cabinet, Rear Scribe, 35H x 00D x 16L,Rear Scribe-Base Cabinet-Kewaunee-BRSC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Rear Scribes,Standing Height,,,,Import,BRSC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2182,BRSC350017-,Base Cabinet, Rear Scribe, 35H x 00D x 17L,Rear Scribe-Base Cabinet-Kewaunee-BRSC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Rear Scribes,Standing Height,,,,Import,BRSC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2183,BRSC350018-,Base Cabinet, Rear Scribe, 35H x 00D x 18L,Rear Scribe-Base Cabinet-Kewaunee-BRSC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Rear Scribes,Standing Height,,,,Import,BRSC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2184,BRSC350019-,Base Cabinet, Rear Scribe, 35H x 00D x 19L,Rear Scribe-Base Cabinet-Kewaunee-BRSC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Rear Scribes,Standing Height,,,,Import,BRSC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2185,BRSC350020-,Base Cabinet, Rear Scribe, 35H x 00D x 20L,Rear Scribe-Base Cabinet-Kewaunee-BRSC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Rear Scribes,Standing Height,,,,Import,BRSC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2186,BRSC350021-,Base Cabinet, Rear Scribe, 35H x 00D x 21L,Rear Scribe-Base Cabinet-Kewaunee-BRSC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Rear Scribes,Standing Height,,,,Import,BRSC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2187,BRSC350022-,Base Cabinet, Rear Scribe, 35H x 00D x 22L,Rear Scribe-Base Cabinet-Kewaunee-BRSC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Rear Scribes,Standing Height,,,,Import,BRSC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2188,BRSC350023-,Base Cabinet, Rear Scribe, 35H x 00D x 23L,Rear Scribe-Base Cabinet-Kewaunee-BRSC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Rear Scribes,Standing Height,,,,Import,BRSC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2189,BRSC350024-,Base Cabinet, Rear Scribe, 35H x 00D x 24L,Rear Scribe-Base Cabinet-Kewaunee-BRSC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Rear Scribes,Standing Height,,,,Import,BRSC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2190,BPAC290023-,Base Cabinet, End Panel, Applique, 29H x 00D x 23L,Cabinet End Applique Panel-Base Cabinet-Kewaunee-BPAC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Cabinet End Applique Panel,Sitting Height,,,BPAC,,,Import,900,2,Nos,900,2,Nos,,,,Furniture,,,
2191,BPAC290029-,Base Cabinet, End Panel, Applique, 29H x 00D x 29L,Cabinet End Applique Panel-Base Cabinet-Kewaunee-BPAC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Cabinet End Applique Panel,Sitting Height,,,BPAC,,,Import,900,2,Nos,900,2,Nos,,,,Furniture,,,
2192,BPAC320023-,Base Cabinet, End Panel, Applique, 32H x 00D x 23L,Cabinet End Applique Panel-Base Cabinet-Kewaunee-BPAC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Cabinet End Applique Panel,ADA Height,,,BPAC,,,Import,900,2,Nos,900,2,Nos,,,,Furniture,,,
2193,BPAC320029-,Base Cabinet, End Panel, Applique, 32H x 00D x 29L,Cabinet End Applique Panel-Base Cabinet-Kewaunee-BPAC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Cabinet End Applique Panel,ADA Height,,,BPAC,,,Import,900,2,Nos,900,2,Nos,,,,Furniture,,,
2194,BPAC350023-,Base Cabinet, End Panel, Applique, 35H x 00D x 23L,Cabinet End Applique Panel-Base Cabinet-Kewaunee-BPAC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Cabinet End Applique Panel,Standing Height,,,BPAC,,,Import,900,2,Nos,900,2,Nos,,,,Furniture,,,
2195,BPAC350029-,Base Cabinet, End Panel, Applique, 35H x 00D x 29L,Cabinet End Applique Panel-Base Cabinet-Kewaunee-BPAC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Cabinet End Applique Panel,Standing Height,,,BPAC,,,Import,900,2,Nos,900,2,Nos,,,,Furniture,,,
2196,BPCC290001-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 01L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2197,BPCC290002-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 02L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2198,BPCC290003-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 03L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2199,BPCC290004-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 04L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2200,BPCC290005-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 05L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2201,BPCC290006-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 06L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2202,BPCC290007-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 07L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2203,BPCC290008-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 08L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2204,BPCC290009-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 09L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2205,BPCC290010-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 10L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2206,BPCC290011-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 11L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2207,BPCC290012-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 12L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2208,BPCC290013-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 13L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2209,BPCC290014-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 14L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2210,BPCC290015-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 15L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2211,BPCC290016-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 16L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2212,BPCC290017-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 17L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2213,BPCC290018-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 18L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2214,BPCC290019-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 19L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2215,BPCC290020-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 20L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2216,BPCC290021-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 21L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2217,BPCC290022-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 22L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2218,BPCC290023-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 23L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2219,BPCC290024-,Base Cabinet, Pipe Chase Filler, 29H x 00D x 24L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Sitting Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2220,BPCC320001-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 01L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2221,BPCC320002-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 02L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2222,BPCC320003-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 03L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2223,BPCC320004-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 04L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2224,BPCC320005-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 05L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2225,BPCC320006-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 06L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2226,BPCC320007-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 07L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2227,BPCC320008-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 08L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2228,BPCC320009-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 09L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2229,BPCC320010-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 10L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2230,BPCC320011-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 11L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2231,BPCC320012-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 12L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2232,BPCC320013-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 13L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2233,BPCC320014-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 14L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2234,BPCC320015-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 15L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2235,BPCC320016-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 16L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2236,BPCC320017-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 17L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2237,BPCC320018-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 18L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2238,BPCC320019-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 19L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2239,BPCC320020-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 20L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2240,BPCC320021-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 21L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2241,BPCC320022-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 22L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2242,BPCC320023-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 23L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2243,BPCC320024-,Base Cabinet, Pipe Chase Filler, 32H x 00D x 24L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,ADA Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2244,BPCC350001-,Base Cabinet, Pipe Chase Filler, 35H x 00D x 01L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Standing Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2245,BPCC350002-,Base Cabinet, Pipe Chase Filler, 35H x 00D x 02L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Standing Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2246,BPCC350003-,Base Cabinet, Pipe Chase Filler, 35H x 00D x 03L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Standing Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2247,BPCC350004-,Base Cabinet, Pipe Chase Filler, 35H x 00D x 04L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Standing Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2248,BPCC350005-,Base Cabinet, Pipe Chase Filler, 35H x 00D x 05L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Standing Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2249,BPCC350006-,Base Cabinet, Pipe Chase Filler, 35H x 00D x 06L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Standing Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2250,BPCC350007-,Base Cabinet, Pipe Chase Filler, 35H x 00D x 07L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Standing Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2251,BPCC350008-,Base Cabinet, Pipe Chase Filler, 35H x 00D x 08L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Standing Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
2252,BPCC350009-,Base Cabinet, Pipe Chase Filler, 35H x 00D x 09L,Pipe Chase Fillers-Base Cabinet-Kewaunee-BPCC.rfa,Lab Design ,0SF,Research Collection,Base Cabinet Scribes & Fillers,Pipe Chase Fillers,Standing Height,,,,Import,BPCC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
